"","RNA.Lat.B1","RNA.IntP.A1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntA.B1","RNA.IntA.B2"
"Rala",86.7772425879254,122.258862989448,83.4758378633384,65.521725252307,145.478449760758,63.7158961924073
"Baiap2l1",5.59238587995112,6.3112996679926,6.85405341197813,5.25373494249977,10.3310722365519,8.34841779421798
"Kdm7a",97.2416633408058,22.0946645318514,59.8794440310251,73.2469734068287,111.224316448895,99.3087432374989
"Etv1",4.29084251552814,3.39654311358597,2.79961036461452,3.9423182013249,9.88314030652163,5.23529514675012
"Phtf2",114.908362852087,177.850550646804,134.454571296731,108.883560263091,194.992006610401,220.366724927001
"Farp2",97.682331037816,90.2120067774586,113.202059358662,106.365230706228,107.455083235833,122.456748715902
"Ush1c",2.69097501507993,4.39373327293543,3.77688722380683,1.2660487627669,2.91880993817172,4.26924678799741
"Dbf4",24.9291273510221,25.6128689792268,15.0479093376905,8.47929151556283,22.7204247737623,14.5287885375649
"Tbxa2r",0.68460015777175,0.962600620902965,1.00861813053265,0.412903838040967,0.426656774031812,1.83960999114538
"Ifrd1",59.1817413208487,39.7723824790754,29.3060838716769,52.5939222804212,143.661714926798,37.915792825897
"Cox10",73.833750766873,80.6518085915692,92.6163108562347,46.0761877430636,109.723061839885,79.7152954142213
"Gtf2ird1",217.829552636357,121.10014704813,186.150407938316,191.064684564708,147.65456708475,219.595966372884
"Paf1",7.30616837980615,7.72344710217835,4.23905918215176,2.77801619630268,3.18504661807352,3.76486939271916
"Vps41",95.7926062947368,161.156104376876,74.359079070595,135.819410901687,160.394579401591,121.745065963626
"Arhgap44",473.149333604301,494.232142635916,480.66030495993,455.733183291158,524.744124937095,580.113351015075
"Elac2",27.6682977790238,45.7694046160978,23.1225017725955,51.797988980359,53.6366461539769,34.4699620752836
"Scin",1.26294121268937,0.449163827258312,2.62424251869018,1.41081418156925,0.658339035071928,0.489011194217601
"Upp2",110.159993078234,142.189999360523,177.067420279525,163.971283787051,105.567182367937,158.474991615642
"Prom1",2.13038831358046,0.782975596073663,1.07345414247499,1.17822662189676,0.995993355027618,1.52938831003874
"Pafah1b1",229.813026393011,150.620427653401,204.85106745825,205.659994731849,216.108503760409,219.101179577331
"Nos2",0.95817944472748,0.641209242038767,3.02491703267277,0.875591435666048,0.948455210414033,1.03120413818854
"Dnah9",58.7158873140777,77.9159562596907,99.4351891738625,81.6192053153155,49.1479941141158,99.570482343153
"2610507B11Rik",48.4917803057146,47.2083160133788,68.0574377481551,42.3216568735174,55.7525379516128,99.5117528080825
"Slc13a2",0,0,0,0,0,0
"Gas7",3.71937029635992,1.96234786629805,5.81872957140102,5.45930375068976,4.342929176066,7.53064065878417
"Matk",17.1413710293049,12.0199812581103,21.1601991000647,27.9040544435796,10.4193644432589,15.4578189357462
"Cd79b",0.0372263107412253,0,0,0,0,0
"Scn4a",1.9167133465294,2.77754845570118,1.54794087164677,0.692591143966934,1.07061034928209,3.20227189441004
"St7l",68.7619854290774,100.149704561889,91.6288675156739,94.909407556578,80.4871626943084,95.208249432638
"Pax6",2.3144688076457,1.87427404258516,1.75980778840656,2.39193291437206,7.83756344376998,0.647553664407669
"Rpusd1",3.76924785010268,1.85186887062967,1.05963577701944,4.79249017882224,4.85878659472047,6.85542700261344
"Rhbdf1",4.13145436797904,2.76574810506917,8.66669417338231,3.96984889586584,14.3956822530507,0.888101438946356
"Luc7l",136.520832380184,91.6362445147279,123.780370397032,182.229186697193,99.6850127076813,185.980933150348
"Cacna2d2",95.1837348468,39.4453444530514,46.7672454690984,73.3975031985829,84.3035397787679,133.496479502885
"Tsr3",0.142912889118157,3.77626274587998,0.0180828523746673,0.561398417626455,0.711963508888838,0
"Pigq",18.0346134544231,8.47621720349542,10.9433153205726,5.07058719968804,7.37982409687821,13.8082346377769
"Tead3",0.293452320567612,0.098294443909383,0.499682184178111,0.220354651173786,0.259504690706437,0.707984441220013
"Dnajc11",46.9583873827359,38.2122882462581,35.4560024877328,43.0314468561413,50.3744491231698,46.8849121413591
"Fmo3",0.9969910354962,0.340341833445575,1.02492249390057,1.56392868944611,0.383851010561058,1.66728514115622
"Mylip",9.01394274541709,37.0376338211447,15.863700915032,2.2580941367849,8.18363304917234,14.9004209247449
"Nox1",2.76521475801607,1.30349124343247,4.83116200719007,4.03089681449558,6.18343787387942,3.158494834776
"Jarid2",225.840558581141,247.497994071177,239.221651510942,228.547775871757,318.178856293135,240.33834113648
"Cdkl5",104.049090280698,107.410072045215,81.7550261272301,81.7131957141833,118.638028827359,122.312420991651
"Camk1g",3.7160713875585,9.27646550215417,23.4013658019555,3.93197145245096,3.62563953852578,14.6229232592542
"Nadk",12.3014964534859,12.0194487227841,15.4845910384444,4.84367520836282,7.17758464827695,13.5753719375927
"Tfap2b",0.596057200610164,0,0.00823539987955892,0.339914416348252,0,0.19500394977712
"Tfap2d",1.34616708114099,0.224971612113633,0.869550142755036,1.79785024793172,0.346135366437243,0.740570259626408
"Dlec1",1.4348016659438,3.40757935187634,6.97538590521393,4.06519096774187,0.770105807769643,3.13294183416419
"Cyth3",113.754169432695,68.1918029321989,89.1358725357319,96.2542647796531,93.4973049460923,143.525507677158
"Adam22",618.873115880757,440.829259189893,785.24679187802,755.020111717901,792.085650806244,635.62157326426
"Sypl",4.93085119736985,7.73521237923908,4.23906485259709,2.28281488360496,11.245382050486,3.74046206542175
"Cyb561",28.3583916237797,27.751984114719,15.9024179779415,29.4903380270788,23.0164306168476,19.6545482536467
"Spag9",246.411290983596,200.307893347727,184.921624801337,193.516410901701,218.203812195903,300.44965562289
"Aass",12.9537683870028,4.20890187571079,10.843837129185,1.81604629013532,17.2739752992166,5.51380861592334
"Ss18l2",1.89882705313018,12.1506327298353,1.46201615863097,0.326572497907496,5.03581513787149,15.3716797608526
"Mpnd",5.85527183023993,4.55184193276863,5.11650387476782,7.46467513433336,5.2253715893006,9.75368376871192
"Mgst1",39.2165030467113,80.6373688389794,45.9708719312046,40.2428417852041,42.3727926200409,18.3380858630749
"Cry1",31.6034783873326,49.6533673568272,39.315443044334,32.3173525208038,35.6193302758708,43.5482829223199
"St3gal1",46.5139420345731,2.15515020512397,14.3941284818165,58.9842400520996,39.0151900633444,64.112747037397
"Pkd1",29.9939827241878,46.4727202931808,26.8720122874216,38.1138312581905,48.1712852174,83.4654258990185
"Mapk8ip2",21.889148774919,44.8209561489364,27.9107410741866,27.0827267487911,28.6244500024974,28.8669100509829
"Med24",33.1247326061224,84.0383584878589,63.8728609814805,25.3476813481859,57.5697489738292,34.1053470055633
"Rhobtb2",6.72602803117122,13.1537436966279,3.94744791069028,4.44024842843161,2.88557990730715,2.41847579944545
"Heatr5b",65.9518228103878,83.888686172661,59.1342297736875,64.2268000593319,89.258992989502,105.04429448835
"Sec62",83.7503840462379,157.886933146789,61.0101199275052,89.9034671466259,94.1543748834687,70.1170517989789
"Rps20",11.4411343933325,10.4624884697737,17.6370628894722,5.29385276926676,20.6078715006037,6.36530352839758
"Csde1",50.0653533431604,92.3246261816924,38.7472501798092,39.6392362349574,72.6190470165979,36.5553626785429
"Ube3c",205.451004583,188.484190058226,182.7675380977,177.909368025888,218.240380773908,242.133399433309
"Rev3l",789.602562401561,673.011611600415,749.432826802057,824.431128983891,570.340517717285,679.313270751192
"Tenm1",147.178375974991,409.702325266808,447.364927103525,346.577119269144,145.092579293363,237.277821908816
"Pax7",1.49689296661257,1.0928409929888,2.4978995022963,4.06785943413781,1.06948977673968,4.82706287817643
"Masp2",7.58893762168025,14.3698958487528,4.35817119506393,6.05097134098534,7.66389652894298,9.33905385782009
"Iyd",0.439896264112274,1.03264819342524,0.548344714255895,0.11813977445373,0.459194591755888,0.170469198355585
"Fam76a",21.8661146296679,56.6002397774196,36.3379488435326,18.208795023486,28.469471552697,13.3262361148365
"Traf3ip3",15.4779318342881,1.44087851622873,57.399763648424,87.163440317086,5.56488814363941,19.871814466274
"Pomt2",14.1211016995234,13.1400298441359,17.2730273580906,5.03548976040486,29.281078294323,7.82186063235815
"Vta1",94.6816710249077,57.4608131815569,73.367321300166,73.6842612365432,72.5169536292885,63.7716587640772
"Mlxipl",62.9726584518705,38.7891424110741,93.6460926573403,71.2905396478517,25.1804573121572,49.4570168437533
"Baz1b",227.694737400876,198.325207882655,326.128236565081,285.01818625123,144.077127827894,269.873752692957
"Ranbp9",52.490773468146,92.1957035343641,62.051055800058,52.0569923127692,118.899035916763,43.0254203215175
"Sprtn",10.5362471689049,0.932540232846419,2.03019348798835,6.95088065176685,17.2000716683564,11.5495517878364
"Mettl13",2.64922445854526,4.0297125993353,1.11074724371862,0.903179203003442,4.68841835777413,2.45375831215853
"Zfp207",56.4329740054008,95.9816479129618,48.6966612304071,37.2390101732434,96.9663906600141,66.5988687405188
"Stard3nl",36.537869651638,45.3627439161739,37.0862934682297,39.9448356690398,49.0443340125867,20.3702461826122
"Cd9",4.57629886220154,4.7636801545719,5.11809369116534,6.59290879491207,14.9402569075252,4.12296403144873
"Hhatl",4.27742938591061,4.07671434091114,5.18507100478177,2.52664159748989,6.78164976172486,31.9466853836287
"Ncapd2",15.8711784922854,12.6702789332796,8.60936948572272,8.71824921962729,15.8654769944357,16.5655748163516
"Iffo1",34.9848790729841,133.393812400151,43.1178918364807,35.1638394334187,74.3376886800852,29.031347991215
"Sema3g",0.0183652352394246,0,0.17018232225999,0,0,0
"Nisch",50.5455267909478,104.470741811785,60.7913295907681,28.4598215209467,47.215597158468,36.1502176387099
"Stab1",0.155312975080894,0.00961033844844238,0.210823535017237,0.388634425051589,0.10147377470754,0.0950388575873131
"Slc6a13",12.4945604196764,11.1380698660283,7.4181264973099,14.9502372621474,33.0329918305235,28.9393334928577
"Cd4",7.31373520078259,0.888117976046587,4.72821755156711,6.00844224514202,6.73618061122878,8.25933739289634
"Lrrc23",16.9552139586153,7.44534605435728,12.7211228177213,5.27133066995987,9.80654682439966,16.90337347586
"Btk",0.869562517067581,0.492576363712572,1.74897430781858,0.628630224406581,0.457714083051201,0.470825116452736
"Scmh1",344.338060732752,214.161021737428,379.809489768261,518.177349821902,207.114702748836,405.909354762172
"Fyn",181.060178648309,310.229956130678,217.481918723485,184.933719316458,246.072674826116,167.603674464173
"Hivep2",323.525260659093,375.660148863069,253.009207443477,285.640861721044,383.970779867169,253.946464111402
"Lypla2",3.5693030702226,2.4142783719537,1.33031774664492,1.45741600786785,11.8590360563476,1.75551095055814
"Clcn6",72.1624738914139,103.233307676981,48.9792637743918,61.2666992464192,109.669733161834,35.5703609824839
"Mrc2",6.19726188132296,5.14238169239592,11.8418433990844,10.957457944973,2.04653757928639,4.23950487747484
"Slc6a7",6.44570114025169,74.3682700407459,56.5407445016227,43.4512984572427,0.343482509482715,1.08246678995273
"Tspan9",54.8919895710863,80.6031232109274,98.5714244151743,54.8687067743699,49.3242713391406,52.5244777462234
"Apba3",4.7753289737993,2.10520628161114,8.76445654860672,3.56878153546162,12.6024622247077,2.87671841639269
"Mks1",10.5305704761463,15.4206821517512,11.2187018209136,12.1163195455859,10.2073562024546,12.821244041806
"Abhd5",50.3226681257141,67.0198874483804,64.0071755075849,26.8954953061155,77.9472039199829,59.170534322008
"Akap8l",77.2949874670223,61.1403855816065,74.2647711072252,91.7153665596122,67.089168276683,110.540148415423
"Mbtd1",129.464202846337,110.644143011105,163.944850943239,88.7637440557047,117.258175629872,132.646890460145
"Utp18",20.3216391601114,18.9540537580583,9.65439376831489,15.7005188683191,24.0499997612834,14.952320161822
"Rnf216",114.354599661416,118.635535027229,111.864041889382,125.994517193384,109.443556925283,133.373812788703
"Ttc19",182.689699505885,271.572194048188,176.438361736929,197.41701835589,315.263940098364,149.715806635682
"Dpf1",5.28064251154169,14.4435628494883,5.93492820067019,14.1036718055386,2.47064132071699,4.22352442887331
"Syt7",123.038084280328,93.496676953407,66.3234053744026,75.4133374159583,32.3393819484284,27.7547817582033
"Lars2",85.4558541081304,91.1847423389921,83.462146937816,77.5545799380429,120.066049867734,97.0591094109489
"Pik3c2a",120.672286541558,128.404383608975,121.546667778185,115.678892843592,153.49790780807,125.906212163189
"Anln",7.88088609583634,11.7597613669651,19.6035355014629,141.544437345903,14.4745082788553,5.58665873326148
"Rabgap1",216.487594949607,268.544322345771,184.979295028708,192.085280817872,295.950999009146,242.279997014739
"Dcn",1.11289335220389,1.60738665068812,0.336152654300255,0.542732436404772,1.02394339348781,0.962436646351761
"Qpctl",5.94248745883555,5.13247575072725,3.76716981295696,14.4970995162556,6.68379086454377,3.84727086249721
"Ppp5c",33.398288077495,20.1651742029954,18.7422609839384,31.3442821671424,33.8529631197827,18.3975047378252
"Cep68",49.4249345054126,40.5656991864916,37.1067614601034,31.095043840996,54.1321838165279,29.2745755762748
"Map4k3",222.268093360744,247.570862384114,213.61890580506,199.401409348072,284.179036685188,207.244818204252
"Gabra3",94.2848184760846,93.5615124604358,118.729672730633,78.017507899942,83.8579548911532,202.751252605764
"Brca1",231.391038942887,230.283258644439,353.858120423628,223.085424364817,174.382664044665,319.411674475956
"Sema3b",0.384012548063699,1.97554819435517,0.284333309178912,2.36703478002554,0.0336895373031781,0.41338572224977
"Mbtps2",19.9979148814109,25.6679489634145,11.3441828249342,14.4582387373367,32.4138366494189,11.9668526050551
"Ltf",0.515543425507678,0.209671466903703,0.517898962895926,0.336684730307629,0.206754597290823,3.36174857109098
"Extl3",54.0416601562192,37.3837088205635,35.4711282275166,65.8845273502955,62.4610279113939,63.2280934069434
"Nr1h4",0.949308069202068,0.45011448241853,2.09468649051519,0.743664409271753,0.746617775131151,1.89608754390839
"Elovl5",129.019038827531,72.0431019259137,80.3248670598208,78.6053394991061,127.764247620512,65.3908396775341
"Map4k5",221.712682250303,250.034208582826,235.771647208921,221.848601666231,260.467683926912,162.651223261307
"Ehd3",17.7024750673852,28.8334320649398,15.7776686099466,22.9148276196232,32.6890040332419,4.08307473615552
"Man2b2",19.856513135831,16.4972926541159,32.4018735567294,9.80126060947726,18.8757071202032,7.330871918966
"Slc7a14",19.7165537024905,52.1843501416897,16.5324927764243,21.2322039308276,35.1195303435951,9.69730918047187
"Slc25a39",24.0055611426165,43.0412358360171,41.1784411317562,21.4250323406464,65.49167519886,20.1666428860653
"Mvp",3.13044118663989,0.450891330311447,1.44075301104401,1.17431214194832,1.35236103305103,2.95333966084937
"Nub1",33.5892041824504,55.123772641023,30.9322724336995,33.379343971033,51.9680015449259,31.4240426899543
"Pgm3",41.4872855219869,35.1393321941805,36.5759046433504,29.0677851479196,52.5632702174374,38.397108375443
"Rwdd2a",7.08270531242056,5.59528379211707,6.19449671412803,14.1517747873311,11.3712982894615,6.81029055773789
"Clk1",63.0785806946975,143.168497027082,68.2382320288476,68.1800269532466,145.325506835517,69.4689372638756
"Polr3b",85.4439070322785,85.9993898392911,174.880175356091,102.333745571111,53.3674106134693,153.479472033912
"Angel1",20.0258536601132,43.1791714079982,26.1732323862903,19.4638063241145,15.3497426388509,13.8309285478045
"Rnf14",3.88724301637644,10.3736209134742,4.30967751192952,4.31103246499078,25.1268860620359,6.52893229211134
"Ddx11",11.8250768472663,2.40872541849314,8.4352410952225,14.1729751735277,19.2484867044451,36.6556192799277
"Hebp1",9.29994254527976,10.0482974546102,3.67962307258157,8.14062127348981,15.0954075073639,5.36214808548754
"Mamld1",150.213525660273,55.4460896546666,86.6572154185186,100.451542274481,157.859177425263,109.438256409826
"Cd6",3.43072744195396,3.04835446738218,7.97533481439437,7.44995099330262,9.87107737244691,23.599973069796
"Tacc3",6.66591236967653,1.9837569214361,3.50415007690514,12.9993306450417,2.44060816647848,3.40281399469801
"Ufl1",21.6615095880884,28.8808802602918,21.3049601804208,43.9434262644725,36.8947319148462,24.482591412503
"Capn1",18.2725297999032,9.93830417810948,21.7875473897892,10.824625065753,73.5828061557704,28.6864279815966
"Acpp",1.54186680537642,0.746742015609535,2.29240484836441,0.951656274114876,0.966712887885381,1.38551732304598
"Mdh1",29.3930165183778,165.820795537808,43.7750540337755,24.4199909088191,84.8863575956013,27.8833026513742
"Slc30a9",143.803865982634,108.487908693669,172.234756468116,221.942289235579,169.487951607446,129.783039661618
"Mtmr11",12.7928934819744,32.6048954908293,29.6853506968847,9.90712717747744,25.0302734408592,1.31577938969343
"Ccdc88c",6.47312575029971,6.62333622487874,10.3274779031214,5.19236751811548,6.8197392601771,12.747690928196
"Yaf2",159.748717549938,213.243655732058,296.883494570611,126.691218163484,186.56684308282,131.814357842898
"Zmynd11",218.623376487899,198.188211842982,244.163986911851,192.210734975882,179.799636735522,303.085871810218
"Was",13.1632912792174,1.47933656988358,10.9082134533329,2.57429857207774,7.13545622961782,11.7167542497347
"Dpep1",0.377944594006259,0.589516297027693,0.616710996327464,0.229061159735641,0.382964427320894,0.534572636660226
"Xylt2",17.9846865686014,13.0369387761315,12.2724289568247,25.0292353583423,12.7777699577233,20.6169268705078
"Stmn4",13.6369486989201,11.8098226922375,11.8075907120361,26.9966247429103,5.32519010063241,8.06096841638035
"Nudcd3",73.24204671106,122.334802873703,86.6192492623259,56.0525915601057,112.330078005062,54.8602824807998
"Isl1",0.0709248434013399,0.00961033844844238,0.170321025863333,0.044780853495553,0.0524957312335524,0.12684619885704
"Chdh",57.0894862025738,8.46452007622791,99.9308682320215,89.1587035813503,53.8515038524277,78.2466491078365
"Il20ra",0.763726409290398,2.7364711309145,0.235614872361714,0.106077928410974,0.373542976032405,0.317474155831661
"Clca1",0.555895035421817,0.33297072595954,0.845953543029502,0.332055241422968,1.31456355791557,0.412044387069553
"Glt8d1",15.562725591728,31.9999662208557,15.7551457317806,28.5573240299255,17.9251747946483,14.0981549031852
"Atp2c1",105.995564048732,154.089175552656,122.460734715102,142.749983381933,167.967746722354,96.1174307893585
"Igf1",9.78549516810205,13.9064819705477,15.2426831033372,0.369170162109852,0.336674942909722,0.0950388575873131
"Ralbp1",40.122290604426,28.2143666801095,44.3053052593839,109.361941530543,44.7154968809181,67.6336340502397
"Rufy3",249.992733525229,351.227294833856,260.690685120812,230.970294928644,332.226556375849,300.667585874789
"Cntn1",1480.96408606741,1448.98338205891,1503.34856447571,1473.82471358239,1651.74988777213,1048.41974059924
"Slc11a1",1.26247234575689,0.0572836483701989,1.11587493950035,0.751943289444902,0.0590226422558009,0.745112803057514
"Wwtr1",38.6885988885277,18.0444465004674,27.4393678633671,37.7502896305795,48.7809457656905,40.669655813123
"Agps",78.8757609548953,67.2119522179417,83.2128862219485,120.917366053299,101.180399677823,50.8561550923891
"C330007P06Rik",8.16396568510516,4.80139346321712,6.20853454341855,3.96315200277536,26.8451367851967,11.2992744364565
"Ttc27",43.0391884391029,48.4862092977433,31.2799449251778,36.553743291714,35.022023606183,33.9737146104939
"Phldb1",6.64992675348384,4.10760208137206,4.70388946676791,14.0553776783204,2.66251714780935,4.29328431398793
"Marco",0.316261580361767,0.240212119460121,0.385792107163018,2.48221057322637,0.289429560538557,0.687146764115038
"Prdm11",14.612243140186,17.5241269948331,27.7853852155018,15.4960249435074,18.0128867055979,23.974835149997
"Syt13",53.1177861156542,49.2792017457075,35.4430548961237,30.3078554344058,53.27149724596,24.8971902531183
"Cd74",15.2907412882824,14.6570264420727,46.2025127568119,16.2830587437897,11.0550751885925,9.77491113459764
"Hgf",0.434705429596571,0.64999426587983,0.800985254002567,0.233744464409173,0.333725322013928,6.17550708375898
"Zranb1",30.4978047433968,42.5997094490192,20.2567462974723,17.796978416641,27.6858000092385,36.3338970310061
"Ncdn",73.782365160071,123.526292909295,66.0078372007004,53.1908148891054,80.082782442762,99.5972274947658
"Adgra2",16.8166456671076,9.18153183591054,9.47709522227142,12.2021873658999,12.5537711567238,28.292968803152
"Zfp64",72.5828770539428,91.3661124679246,47.83966356665,44.8237439815267,67.3167047018514,86.9477183074265
"Mnat1",167.047678988199,183.079443049046,164.804484909394,168.22755799126,217.392411778355,141.272767916479
"Samd4",235.279321505086,222.613327296365,194.133173488541,358.63970976175,251.03536883325,211.839955187379
"Runx3",2.28044785564494,0.37036255003862,0.679658846880653,0.158646205931876,0.204148152102442,0.989258881185153
"Mre11a",22.5131776850663,45.8001407949412,18.240666479756,26.0918952394486,20.2804027494311,12.3074743402376
"Plekhb1",17.8207497220891,24.5046121525867,1.53652691464799,0.0558121538810349,8.53887632396653,11.7288388206995
"Slc7a9",12.8162697343987,3.80532304938829,15.5325844386053,37.36819959784,17.063268642977,46.1396551267022
"Spast",88.3628847833174,52.487992042309,112.564085355838,82.0899791965796,85.3947178132318,105.930734542347
"Nrxn3",425.949242395915,753.822462674757,359.266981385595,984.540043376338,565.475244599109,306.656438351714
"Osbpl5",98.6501146825662,153.313968664028,157.950264767426,118.771099209541,102.59073336335,76.9037460902051
"Aqr",96.9373359489371,122.099440470292,66.787488223375,81.2873625925564,107.825527454924,58.0071010808945
"Cps1",25.5245529231069,22.5570589457276,47.5913709900318,33.7520387653554,17.5019610850003,37.1686413144362
"C8b",0.327427647933449,0.0202513332469539,0.573338737985925,0.202862388298897,0.471642319158286,0.123388027955779
"Rtf2",11.5651407002597,10.2447031191877,7.93755935348132,3.90778417674889,11.1613092777274,4.82947015513283
"Gabra1",171.908397041686,264.115355426264,204.10898910875,125.878964089231,325.635730161511,169.158633818385
"Slc45a4",109.581404808401,48.5102500960562,63.0493521299432,56.3725549592325,72.2435041636152,93.8522750501598
"Rnf10",47.6292372578876,57.1853263811777,41.7373860314335,39.436952609636,49.4102898446013,45.73883792195
"Zfp839",11.4522599740396,10.6719961760852,15.8600699104843,5.47381111966902,27.3159496556972,17.4971054601803
"Zdhhc6",13.2338978068634,18.2605300476471,10.5122100513402,8.61540235822625,11.6582492861527,6.29191822372259
"Gramd1b",333.46438521945,210.1214495289,245.451743060548,281.306744766264,348.802172394976,387.865099972631
"Rb1cc1",302.000249686652,293.070126508808,259.701765299058,242.350427975054,182.377480458375,306.395495853141
"Erp44",189.472539575615,146.347862316636,174.899671277317,250.221017211697,141.484446297458,96.0257583759017
"Alas1",8.89769686393245,21.2780426610858,5.95499958935233,11.7584426052251,22.09048364094,6.85409018255941
"Akap11",56.8952679731642,93.1084913511267,71.6720366117714,112.570979878551,70.6790376172052,47.9366500293942
"Dera",20.8137314733188,6.58056295420549,19.8668932505701,17.3088592481409,42.0047589771671,20.4854931655681
"Strap",16.0109657131714,70.2775896048009,17.7663438691892,21.4451925815731,69.1306731373311,23.38828344912
"Def6",5.54684455689588,2.98720476997366,4.68983000004212,4.63832831790452,4.83555272603407,7.6007313478309
"Plekho1",36.6363087665389,40.8310604165474,36.6911807892217,15.1417315329471,43.3793752055238,56.9688003712001
"Ubr2",166.168392293249,225.582720932993,279.720569336286,201.719210142338,285.249207081411,189.709829574378
"Ehd2",0.428925312256601,2.08850234100258,1.99968893324273,0.418732107334966,0.974575774025966,2.1714031434261
"Depdc1a",0.107744718165849,1.14359572651446,0.669655503658264,0.40450696834289,0.0463861458312701,0.0584175310075873
"Ccdc28a",8.39795707673126,28.8437806096078,10.0070379508447,6.35662388310806,32.9160805238062,6.46813421184981
"Rragd",26.3775279484856,20.1213242059313,15.9030092704508,13.7803564432862,39.3138490753926,20.3355756196978
"Hsf2",55.5335705344511,46.7693828699596,33.7410626821018,29.9624169837885,148.503182414758,63.6585762320659
"Phf20",141.462279360786,107.299277994648,101.164344363539,125.139504148013,94.8210508316374,155.591714713669
"Nr1h3",26.4472371230389,28.0795019574651,20.7198297869532,14.6832779077819,17.8478296867228,40.2726678873385
"Ncaph2",4.00424107647039,16.0802898791353,4.63888691135026,10.3923805731274,3.72007780687644,5.82499824366572
"Sec63",229.457913888998,156.396554663576,140.838868534888,301.655491923396,150.666836210761,224.584764255016
"Kpna6",60.8161236793648,82.7774971681255,70.7520352848828,54.4456285797018,77.3547824055808,90.3034507574822
"Vim",3.2612742011994,0,0.0297265001463436,0.670453194752574,0,1.19000443871656
"Fas",0.938455385925343,0.719554004205947,1.45319354156193,0.59306126642954,0.17883184840131,1.50495823339897
"Cd44",1.40981113212417,0.269860817162998,0.519459329249228,0.488259836706176,0.523530596937024,0.880731509841542
"Kcng1",2.30651069634857,3.1973894852584,1.21855950628352,11.7890206648237,0.724818454861185,1.59415241000439
"Agpat4",38.419932078392,139.894527548735,109.996610068766,76.1828948421674,22.6895933762909,37.6274821231858
"Mipep",102.932886432145,127.296392237625,98.1605254579768,66.9363762419341,131.178391664737,90.3681551852398
"Insrr",7.56118719324944,0.334328854379761,2.20666331415512,0.849331440516705,0.731856640034329,0.176238875531659
"Ifngr1",27.7958027254576,31.9191918855717,19.2887942140154,26.51874163889,43.8365579284427,16.1660329208463
"B4galt7",7.92203533073596,3.76401379935447,2.70579493646364,10.808400716738,2.79117987878401,1.85082041933668
"Sh2d2a",17.449256394641,4.4267312024947,10.0788695830348,14.5995475822106,21.5475190582651,12.152294977315
"Vrk2",10.2464893553356,11.5142640157752,20.3209261626793,4.00262531941689,5.26302302772879,4.93608094128683
"Vezt",107.75693407055,229.896311892028,118.058512576416,125.33437038716,168.371818261338,119.657524225303
"Pou2f2",40.2801032401271,82.7735455454572,59.612011008115,79.3393945825966,23.7726220057274,32.0113966293495
"Snx1",84.3026034660221,50.8981519134949,40.8485275231931,57.6646722537004,71.7674212841821,77.6020037995352
"Tbpl1",30.4492656832875,31.9134300639882,26.0329792811767,28.9295815512888,61.4889827253655,22.0113628661399
"Arntl2",37.869561544758,34.4883965782309,35.6373234941834,56.3708952579492,30.5082718479578,26.0940598754547
"Bclaf1",156.670514230932,167.74484869414,99.2446410479512,120.284704213751,139.054283438697,160.509788337835
"Slc39a9",45.5116824437326,30.0458167776543,32.319602657105,24.976861589461,37.6912345564264,18.1431332482302
"Ank1",702.14528866716,298.302830039499,561.84199881715,612.038510427141,537.264128301696,537.150709991553
"Ibsp",0.0881222735329512,0.125477725177258,0.161977206820401,0.154127013174489,0.690641925220358,0.324696408857718
"Tfb1m",44.0490381138838,11.8177605086687,24.7903150095987,25.2036586669447,68.8688062066513,29.1323782316603
"Rabep1",233.823959678529,204.120014860612,228.516273740751,333.35204633727,197.635462265164,291.761001000423
"Hmgb3",1.08491352883216,0.858600801272096,2.26220112888891,0.326797743420825,1.79732214310888,0.902937731715674
"Bak1",0.972818277969082,0.196131298377661,1.07451139095106,0.587042535702404,0.858321592758038,0.107375090289029
"Musk",1.60730138837828,7.64145435331032,3.43127256024557,2.86550271374751,10.4462732753732,11.4994634667838
"Ikzf2",12.5906875593616,28.2366585348666,17.9729206644021,8.39274006617474,28.5694769683867,14.3668154846356
"Grn",4.26104901091102,6.47423548660489,24.3121835775269,4.61491536882358,7.82037556375895,1.37613055148168
"Fam13b",142.778222601088,162.529122901197,145.428503645655,138.785716287632,197.62226757221,138.131013187147
"Cenpq",11.2541032253713,6.33239227328791,14.8644364824403,8.80418843683456,5.90367121989829,13.5372128654177
"Sars",61.8775532645113,115.260202064661,62.1328355641393,97.0512483148116,77.1374430386849,52.0213910564823
"Ranbp3",26.3525185745385,14.6933637850483,23.1291171616266,22.5076599397199,24.1075341085477,12.4506706863075
"Arid4a",185.852653356638,152.509362611891,188.756284229328,212.20438242661,101.38633968122,138.052776284448
"Eipr1",106.370380790604,80.454205674273,87.4806580150352,203.190693336199,78.9680958830934,170.998632180262
"Pnpla6",23.0851758866253,27.5892071158926,34.5735231626538,19.2122503956547,31.5513373285926,29.3839994233367
"Ift88",83.274813753715,129.39354284467,114.109914500022,175.588864892216,98.0453285617364,83.0959657772719
"Zcchc8",43.9640816293841,52.7471633660667,46.3163196135327,66.2023490571215,41.5733887319011,50.1737395759813
"Chpf2",5.54894413578319,10.5583050355414,5.6182393657145,8.54274590135368,6.50041001843337,1.13061437428135
"Lrrc7",517.386056233019,577.370308287683,566.146596527562,575.960610708527,442.197319260888,400.588905408175
