"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pomgnt2.2",0.003592627,-0.8098093,0.367,0.578,1,"Med.B3","Pomgnt2"
"Fam189a1.3",0.003622569,-0.6865063,0.714,0.832,1,"Med.B3","Fam189a1"
"Aff1.2",0.003637772,0.8497862,0.714,0.591,1,"Med.B3","Aff1"
"Dcp1a.1",0.00364511,0.9096442,0.388,0.225,1,"Med.B3","Dcp1a"
"Pkib.1",0.003658211,-3.122921,0.041,0.21,1,"Med.B3","Pkib"
"March11.2",0.003688116,0.3518893,0.673,0.482,1,"Med.B3","March11"
"Sdf2.1",0.003692461,-1.389638,0.122,0.315,1,"Med.B3","Sdf2"
"Slc10a7.2",0.00369247,0.3496423,0.857,0.773,1,"Med.B3","Slc10a7"
"Lrp1b.3",0.003707133,-0.5488428,0.98,0.937,1,"Med.B3","Lrp1b"
"Snx20",0.003709755,1.08517,0.122,0.036,1,"Med.B3","Snx20"
"Dclk2.2",0.003720853,0.2633691,0.98,0.931,1,"Med.B3","Dclk2"
"Pigyl.3",0.003729824,-2.130144,0,0.149,1,"Med.B3","Pigyl"
"Sipa1l1.1",0.003744437,0.316303,0.939,0.872,1,"Med.B3","Sipa1l1"
"Frmd4a.1",0.003754813,0.3995296,0.755,0.552,1,"Med.B3","Frmd4a"
"Ccdc88c.1",0.003766401,-1.677974,0.388,0.541,1,"Med.B3","Ccdc88c"
"Map4.3",0.003767883,-0.895066,0.857,0.921,1,"Med.B3","Map4"
"Mgat1.2",0.003776337,1.413229,0.286,0.142,1,"Med.B3","Mgat1"
"Tubb5.3",0.003782916,-1.469041,0.265,0.452,1,"Med.B3","Tubb5"
"Bdh1.2",0.003785364,-1.022347,0.592,0.672,1,"Med.B3","Bdh1"
"Lca5l.1",0.003788114,0.4986778,0.469,0.293,1,"Med.B3","Lca5l"
"Eno4.1",0.003808331,0.5035769,0.51,0.315,1,"Med.B3","Eno4"
"Snx12.2",0.003819056,-0.9275537,0.449,0.624,1,"Med.B3","Snx12"
"Klhdc7a.1",0.003828604,0.8991002,0.204,0.083,1,"Med.B3","Klhdc7a"
"Med23.1",0.003848173,0.4488559,0.673,0.504,1,"Med.B3","Med23"
"Mcfd2.2",0.003849383,-1.030989,0.245,0.453,1,"Med.B3","Mcfd2"
"Mapk6.2",0.003852551,-0.6287781,0.878,0.94,1,"Med.B3","Mapk6"
"Cyfip2.1",0.003903532,0.3196908,0.776,0.628,1,"Med.B3","Cyfip2"
"Sdr42e1",0.003920571,0.9798454,0.184,0.071,1,"Med.B3","Sdr42e1"
"Rpl30.1",0.00392544,-1.166776,0.408,0.544,1,"Med.B3","Rpl30"
"Snrpd3.2",0.003934611,-1.088621,0.245,0.44,1,"Med.B3","Snrpd3"
"St7.2",0.00396916,0.3998027,0.959,0.881,1,"Med.B3","St7"
"Tox.2",0.003981816,0.8168457,0.857,0.803,1,"Med.B3","Tox"
"Whamm.1",0.003982919,0.4768079,0.551,0.338,1,"Med.B3","Whamm"
"Tsc22d2",0.00408302,0.542721,0.612,0.427,1,"Med.B3","Tsc22d2"
"Flii.2",0.004093182,-1.410645,0.122,0.313,1,"Med.B3","Flii"
"Srsf11.1",0.004093862,0.2554596,1,0.903,1,"Med.B3","Srsf11"
"Ywhab.2",0.004115822,-0.4114584,0.939,0.977,1,"Med.B3","Ywhab"
"Arhgap44.1",0.004130953,0.7723787,0.286,0.14,1,"Med.B3","Arhgap44"
"Sestd1.1",0.004152966,0.4414639,0.878,0.732,1,"Med.B3","Sestd1"
"Acbd3.1",0.00415775,-1.033917,0.204,0.427,1,"Med.B3","Acbd3"
"Polg.1",0.004178343,0.7042258,0.388,0.219,1,"Med.B3","Polg"
"1810043G02Rik.2",0.004195752,-0.6203776,0.653,0.812,1,"Med.B3","1810043G02Rik"
"Sytl3",0.004198572,0.8508186,0.265,0.128,1,"Med.B3","Sytl3"
"ENSMUSG00000063646.2",0.004209315,0.2650536,0.98,0.918,1,"Med.B3","ENSMUSG00000063646"
"Csdc2",0.004238903,-1.142619,0.286,0.487,1,"Med.B3","Csdc2"
"Plec.1",0.004251598,0.597194,0.51,0.321,1,"Med.B3","Plec"
"Dad1.2",0.004279029,-1.258202,0.224,0.411,1,"Med.B3","Dad1"
"Cfap20.2",0.004290426,-1.291421,0.122,0.317,1,"Med.B3","Cfap20"
"Sulf1.1",0.004299366,1.214734,0.327,0.17,1,"Med.B3","Sulf1"
"Ptpn12.1",0.00434812,0.2675159,0.714,0.512,1,"Med.B3","Ptpn12"
"Rrn3.1",0.004356774,0.5273838,0.796,0.654,1,"Med.B3","Rrn3"
"Pias1.1",0.004385169,0.3402487,0.959,0.859,1,"Med.B3","Pias1"
"Runx1t1.3",0.004411014,-0.7717157,0.714,0.841,1,"Med.B3","Runx1t1"
"Tprgl.2",0.004421024,-1.083776,0.449,0.583,1,"Med.B3","Tprgl"
"Nek1.1",0.004443986,0.2973909,0.959,0.804,1,"Med.B3","Nek1"
"Gpx4.2",0.004445643,-0.9153311,0.959,0.933,1,"Med.B3","Gpx4"
"Rai14.1",0.00446084,0.6030752,0.51,0.326,1,"Med.B3","Rai14"
"Adora2b",0.004480064,1.621645,0.204,0.088,1,"Med.B3","Adora2b"
"Mdh2.2",0.004485242,-0.9999366,0.837,0.825,1,"Med.B3","Mdh2"
"Slc6a15.2",0.00448657,0.2656334,0.98,0.892,1,"Med.B3","Slc6a15"
"Pdgfrb",0.004519409,0.964462,0.163,0.062,1,"Med.B3","Pdgfrb"
"Lpp.3",0.004533217,0.3614187,0.939,0.848,1,"Med.B3","Lpp"
"S1pr3.2",0.00455247,-1.065025,0.286,0.453,1,"Med.B3","S1pr3"
"Sfxn3.3",0.004640646,-0.7992033,0.122,0.329,1,"Med.B3","Sfxn3"
"Prcp",0.004687251,-1.393314,0.143,0.334,1,"Med.B3","Prcp"
"Acrbp.3",0.004693253,-0.5730935,0,0.142,1,"Med.B3","Acrbp"
"Bicral.1",0.004726415,0.4726879,0.429,0.241,1,"Med.B3","Bicral"
"Fzr1",0.004797862,-1.377803,0.224,0.392,1,"Med.B3","Fzr1"
"Nub1.2",0.004809003,-0.8873057,0.429,0.598,1,"Med.B3","Nub1"
"Uqcr10.2",0.004834436,-0.6300028,0.857,0.892,1,"Med.B3","Uqcr10"
"Chst11.1",0.004880397,0.3096243,0.98,0.872,1,"Med.B3","Chst11"
"Rab26.2",0.004882049,-1.088019,0.224,0.433,1,"Med.B3","Rab26"
"Rictor.2",0.004905903,0.3340443,0.98,0.942,1,"Med.B3","Rictor"
"Tom1l2.2",0.004961283,-0.8003396,0.694,0.811,1,"Med.B3","Tom1l2"
"Slco4a1.4",0.004981557,0.5402091,0.694,0.548,1,"Med.B3","Slco4a1"
"Sec62.2",0.004999785,-0.6657622,0.694,0.824,1,"Med.B3","Sec62"
"Bmp6.4",0.005000979,-2.770183,0.143,0.324,1,"Med.B3","Bmp6"
"Ppme1.2",0.005023995,-1.019936,0.551,0.67,1,"Med.B3","Ppme1"
"Bicd1.2",0.0050246,0.250111,1,0.935,1,"Med.B3","Bicd1"
"Rbm43",0.005047514,0.4738889,0.102,0.028,1,"Med.B3","Rbm43"
"Sema4d.1",0.005066449,0.2539837,0.98,0.801,1,"Med.B3","Sema4d"
"G3bp2.2",0.005071525,-0.6494809,0.714,0.834,1,"Med.B3","G3bp2"
"Ezh2.1",0.005077784,0.3367185,0.837,0.773,1,"Med.B3","Ezh2"
"Mga.3",0.005077838,0.2898333,0.939,0.795,1,"Med.B3","Mga"
"Ghrh",0.005079081,1.02867,0.102,0.028,1,"Med.B3","Ghrh"
"Coro6.2",0.005109812,-1.975699,0.082,0.247,1,"Med.B3","Coro6"
"Rsu1.2",0.005122482,0.2743141,1,0.877,1,"Med.B3","Rsu1"
"Rev1.2",0.005173368,0.3709326,0.959,0.852,1,"Med.B3","Rev1"
"Elmod1.1",0.005174963,-0.5210771,0.755,0.885,1,"Med.B3","Elmod1"
"Uqcrb.2",0.00518187,-0.6188639,0.878,0.898,1,"Med.B3","Uqcrb"
"Hmgxb3.1",0.005229739,0.7916681,0.388,0.244,1,"Med.B3","Hmgxb3"
"Gas6.2",0.005284968,0.2744454,0.959,0.896,1,"Med.B3","Gas6"
"Nphp4.1",0.005347671,0.6856155,0.51,0.326,1,"Med.B3","Nphp4"
"Ddx59.1",0.005370099,0.309421,0.837,0.652,1,"Med.B3","Ddx59"
"Dync2h1.2",0.005373405,0.4695205,0.857,0.675,1,"Med.B3","Dync2h1"
"Tax1bp1.3",0.005377916,-0.6784303,0.939,0.908,1,"Med.B3","Tax1bp1"
"Csrnp3.2",0.005384025,0.3372649,0.918,0.763,1,"Med.B3","Csrnp3"
"Emc7.2",0.005388887,-0.9932943,0.347,0.54,1,"Med.B3","Emc7"
"Cdk17.1",0.005394456,0.3015918,0.959,0.843,1,"Med.B3","Cdk17"
"Elp2.1",0.00539939,0.4627859,0.51,0.334,1,"Med.B3","Elp2"
"Trp53bp2.1",0.005410972,-1.555549,0.265,0.47,1,"Med.B3","Trp53bp2"
"Ndufb7.2",0.005417111,-0.8123134,0.592,0.687,1,"Med.B3","Ndufb7"
"Pou2f1.2",0.005421481,0.4299352,0.98,0.873,1,"Med.B3","Pou2f1"
"Cct5.3",0.005445676,-0.6684753,0.571,0.724,1,"Med.B3","Cct5"
"Actr1a.2",0.005478124,-0.8269355,0.735,0.819,1,"Med.B3","Actr1a"
"Bcl6.2",0.00548813,0.3224048,0.939,0.785,1,"Med.B3","Bcl6"
"Nsmce2.2",0.005512523,0.3581947,0.898,0.759,1,"Med.B3","Nsmce2"
"Atp9b.1",0.005517227,0.3078153,0.98,0.913,1,"Med.B3","Atp9b"
"Ndufb2.2",0.005572409,-0.5596838,0.898,0.924,1,"Med.B3","Ndufb2"
"Zdhhc14.3",0.005590622,0.2613594,0.878,0.747,1,"Med.B3","Zdhhc14"
"Zmat2.2",0.00560067,-0.9795789,0.245,0.426,1,"Med.B3","Zmat2"
"St5.3",0.005612733,-0.8737874,0.327,0.539,1,"Med.B3","St5"
"Mtf2.1",0.005644323,0.3272414,0.796,0.627,1,"Med.B3","Mtf2"
"Hmgn1.1",0.005667047,-1.561177,0.143,0.332,1,"Med.B3","Hmgn1"
"Tomm6.2",0.005669329,-0.7685093,0.551,0.685,1,"Med.B3","Tomm6"
"Pacsin3.1",0.005682072,0.2931528,0.592,0.387,1,"Med.B3","Pacsin3"
"Klhl20.2",0.005691343,-1.603637,0.571,0.684,1,"Med.B3","Klhl20"
"Ankrd28.3",0.005695207,0.3065916,0.959,0.771,1,"Med.B3","Ankrd28"
"Chga.7",0.005815676,-0.6273125,1,0.96,1,"Med.B3","Chga"
"Htr4.3",0.005816094,-2.729787,0.347,0.492,1,"Med.B3","Htr4"
"Nsf.3",0.005821747,-0.714508,0.98,0.968,1,"Med.B3","Nsf"
"Mpp4.2",0.005835497,0.2649795,0.673,0.457,1,"Med.B3","Mpp4"
"Trmt1l.1",0.005840649,0.3593828,0.878,0.67,1,"Med.B3","Trmt1l"
"Arhgef28.2",0.005849261,-0.8168846,0.714,0.797,1,"Med.B3","Arhgef28"
"Slc40a1.2",0.005886565,0.5629759,0.429,0.264,1,"Med.B3","Slc40a1"
"Fam20c.3",0.005911628,0.3132218,0.816,0.667,1,"Med.B3","Fam20c"
"Edf1.2",0.005959895,-0.8468406,0.592,0.722,1,"Med.B3","Edf1"
"Slc6a6.3",0.005960559,0.2781034,0.837,0.754,1,"Med.B3","Slc6a6"
"Tfdp1.1",0.00598135,0.3843659,0.735,0.567,1,"Med.B3","Tfdp1"
"ENSMUSG00000022296.2",0.006049625,0.6485329,0.469,0.312,1,"Med.B3","ENSMUSG00000022296"
"Fnta.3",0.006051462,-2.089374,0.245,0.392,1,"Med.B3","Fnta"
"Pinx1.1",0.006094367,0.7902797,0.714,0.545,1,"Med.B3","Pinx1"
"Vgll3.2",0.006096498,0.4012663,0.592,0.437,1,"Med.B3","Vgll3"
"Med31.1",0.006124674,-0.389392,0.776,0.872,1,"Med.B3","Med31"
"Fam131a",0.006146162,0.6465737,0.286,0.148,1,"Med.B3","Fam131a"
"Mst1r",0.006156087,1.59928,0.102,0.03,1,"Med.B3","Mst1r"
"Bbx.2",0.006164792,0.3168912,1,0.867,1,"Med.B3","Bbx"
"Lysmd2.1",0.006230927,-0.8239165,0.184,0.405,1,"Med.B3","Lysmd2"
"Tmem30a.2",0.006233537,-1.409788,0.429,0.54,1,"Med.B3","Tmem30a"
"Rpl6.2",0.006251028,-0.6318608,0.857,0.891,1,"Med.B3","Rpl6"
"Ercc4",0.006284319,0.3020151,0.306,0.154,1,"Med.B3","Ercc4"
"Selenoi.1",0.00633408,-0.6898309,0.306,0.499,1,"Med.B3","Selenoi"
"Dis3.2",0.00633495,0.276919,0.673,0.447,1,"Med.B3","Dis3"
"Evi5l.1",0.006435982,0.7321775,0.449,0.286,1,"Med.B3","Evi5l"
"Scoc.1",0.006445204,-0.8519713,0.633,0.733,1,"Med.B3","Scoc"
"Dph6.1",0.006445529,0.293291,0.98,0.927,1,"Med.B3","Dph6"
"Fez1.3",0.006484538,-0.5779618,0.959,0.937,1,"Med.B3","Fez1"
"Nobox.1",0.006486249,0.7496743,0.327,0.176,1,"Med.B3","Nobox"
"Prpf39.1",0.00651939,0.3114603,0.694,0.496,1,"Med.B3","Prpf39"
"Dpp10.5",0.006522605,0.2529835,1,0.939,1,"Med.B3","Dpp10"
"Gja5",0.006536237,0.2589726,0.163,0.063,1,"Med.B3","Gja5"
"Dcdc2b.1",0.006549802,0.4430353,0.449,0.277,1,"Med.B3","Dcdc2b"
"Cisd1.2",0.006633255,-0.6927789,0.857,0.88,1,"Med.B3","Cisd1"
"Slc8a1",0.006700873,0.3863041,0.857,0.769,1,"Med.B3","Slc8a1"
"P4ha2.4",0.006701393,0.2931662,0.857,0.648,1,"Med.B3","P4ha2"
"Ddhd1.1",0.006704523,0.574496,0.592,0.437,1,"Med.B3","Ddhd1"
"Arl14ep",0.006722041,-1.491809,0.184,0.37,1,"Med.B3","Arl14ep"
"Gmds.3",0.006726284,0.2691536,1,0.978,1,"Med.B3","Gmds"
"Cry2.1",0.006730644,0.4903237,0.551,0.365,1,"Med.B3","Cry2"
"ENSMUSG00000025791.2",0.006732294,-0.9912656,0.449,0.598,1,"Med.B3","ENSMUSG00000025791"
"Pi15",0.006734132,0.6026568,0.102,0.03,1,"Med.B3","Pi15"
"Ccdc85c.1",0.006741434,0.6539836,0.449,0.301,1,"Med.B3","Ccdc85c"
"Lrp1.1",0.006743152,0.9038921,0.592,0.453,1,"Med.B3","Lrp1"
"Gale.2",0.006778835,-0.6649356,0.408,0.592,1,"Med.B3","Gale"
"Med15.1",0.006795727,0.3657919,0.755,0.628,1,"Med.B3","Med15"
"Spats2l.1",0.006810405,0.2850938,0.898,0.843,1,"Med.B3","Spats2l"
"Rapgef2.3",0.006839133,0.2801323,1,0.959,1,"Med.B3","Rapgef2"
"Akap12.4",0.006957116,-0.8302884,0.755,0.867,1,"Med.B3","Akap12"
"Arpc4.2",0.007108029,-1.067312,0.224,0.412,1,"Med.B3","Arpc4"
"Selenok.2",0.007154778,-1.040985,0.306,0.481,1,"Med.B3","Selenok"
"Thbs2.2",0.007167485,-0.803728,0.122,0.32,1,"Med.B3","Thbs2"
"Dync1i1.3",0.007174015,-0.4037949,0.98,0.994,1,"Med.B3","Dync1i1"
"Agl.1",0.007183438,0.4134146,0.653,0.514,1,"Med.B3","Agl"
"Glrx5.1",0.007206146,-1.237962,0.408,0.539,1,"Med.B3","Glrx5"
"Med14.1",0.007209962,0.5564431,0.837,0.725,1,"Med.B3","Med14"
"Vapb.4",0.007229539,-0.5405805,0.959,0.944,1,"Med.B3","Vapb"
"Ddx54.1",0.007284964,-2.741939,0.041,0.19,1,"Med.B3","Ddx54"
"Tmem138.1",0.007320974,-1.009361,0.143,0.334,1,"Med.B3","Tmem138"
"Trp73",0.007352442,0.8622603,0.388,0.229,1,"Med.B3","Trp73"
"Kcnc1.1",0.007367253,0.2978843,1,0.952,1,"Med.B3","Kcnc1"
"Dbf4.1",0.007381986,0.49997,0.673,0.496,1,"Med.B3","Dbf4"
"Ror1.3",0.007498106,0.2976858,0.653,0.495,1,"Med.B3","Ror1"
"Nfx1.1",0.007522921,0.5441232,0.735,0.637,1,"Med.B3","Nfx1"
"Tbl1xr1.1",0.007534785,0.284775,0.898,0.803,1,"Med.B3","Tbl1xr1"
"ENSMUSG00000022297",0.007547678,-0.4228193,0.388,0.6,1,"Med.B3","ENSMUSG00000022297"
"Fbxl4.1",0.007548065,0.2781171,0.878,0.744,1,"Med.B3","Fbxl4"
"Gfra1.5",0.007561591,0.4983483,0.898,0.892,1,"Med.B3","Gfra1"
"Klhl8.1",0.007587324,0.6239565,0.429,0.262,1,"Med.B3","Klhl8"
"Ptrh2.1",0.007674982,-1.160365,0.041,0.196,1,"Med.B3","Ptrh2"
"Msto1.1",0.007733292,0.480692,0.755,0.614,1,"Med.B3","Msto1"
"Arpc5.1",0.007738424,-1.063298,0.184,0.37,1,"Med.B3","Arpc5"
"Nin.2",0.007752709,0.412748,0.735,0.544,1,"Med.B3","Nin"
"ENSMUSG00000026500.1",0.007763647,-1.322923,0.449,0.552,1,"Med.B3","ENSMUSG00000026500"
"Acod1.3",0.007772489,-0.7275079,0.327,0.505,1,"Med.B3","Acod1"
"Foxk2.2",0.007786166,0.2907799,0.816,0.623,1,"Med.B3","Foxk2"
"Api5",0.007828704,0.529212,0.49,0.346,1,"Med.B3","Api5"
"Cyp51.2",0.007834512,-0.9631462,0.571,0.679,1,"Med.B3","Cyp51"
"Tbcc.1",0.007852492,0.4046082,0.143,0.051,1,"Med.B3","Tbcc"
"Ppfia4",0.007855692,-1.808666,0.02,0.165,1,"Med.B3","Ppfia4"
"Rps3a1.2",0.007871134,-0.5615841,0.653,0.753,1,"Med.B3","Rps3a1"
"Insig1.1",0.00787587,-0.8379387,0.408,0.596,1,"Med.B3","Insig1"
"Armc2.2",0.007877609,0.513917,0.878,0.773,1,"Med.B3","Armc2"
"Eif5a2.4",0.007927987,-0.950459,0.51,0.701,1,"Med.B3","Eif5a2"
"Echdc1.1",0.007954763,0.5407687,0.612,0.434,1,"Med.B3","Echdc1"
"Ap3s2.1",0.007961217,-0.6527055,0.327,0.544,1,"Med.B3","Ap3s2"
"Bmf.1",0.007979221,0.4865863,0.429,0.259,1,"Med.B3","Bmf"
"Slc44a1.1",0.008061028,0.3214696,0.898,0.786,1,"Med.B3","Slc44a1"
"Ndufa2.2",0.008065935,-0.5557557,0.633,0.692,1,"Med.B3","Ndufa2"
"Slc35f5.2",0.008072271,0.3111692,0.612,0.411,1,"Med.B3","Slc35f5"
"Tagln3.3",0.008085453,-0.5679155,0.939,0.947,1,"Med.B3","Tagln3"
"Eef1b2.2",0.008094703,-0.743308,0.551,0.662,1,"Med.B3","Eef1b2"
"Galnt16.2",0.008124741,0.7529831,0.531,0.386,1,"Med.B3","Galnt16"
"C1qbp.2",0.008237311,-0.965386,0.633,0.696,1,"Med.B3","C1qbp"
"Tmem28",0.008264313,1.039222,0.265,0.141,1,"Med.B3","Tmem28"
"Ank1.1",0.008278973,0.5057063,0.694,0.598,1,"Med.B3","Ank1"
"Irak1bp1",0.008303649,0.2862347,0.592,0.395,1,"Med.B3","Irak1bp1"
"Wscd1.1",0.008334612,-1.015021,0.347,0.527,1,"Med.B3","Wscd1"
"Wdr61",0.008339821,0.462329,0.776,0.657,1,"Med.B3","Wdr61"
"Dgkh.4",0.008377831,-1.601645,0.306,0.477,1,"Med.B3","Dgkh"
"Stxbp3.2",0.008404534,0.3137572,0.837,0.623,1,"Med.B3","Stxbp3"
"Rpl13.2",0.008422267,-0.8066392,0.51,0.659,1,"Med.B3","Rpl13"
"Pdxp.1",0.008489295,-1.149934,0.184,0.364,1,"Med.B3","Pdxp"
"Dyrk2.3",0.008537487,0.3920513,0.469,0.282,1,"Med.B3","Dyrk2"
"Ccdc171.1",0.008544283,0.2674783,1,0.926,1,"Med.B3","Ccdc171"
"Arrdc1",0.00854666,0.3264349,0.286,0.148,1,"Med.B3","Arrdc1"
"Lman1",0.008570894,0.3686525,0.551,0.378,1,"Med.B3","Lman1"
"Ndufb3.2",0.00860495,-0.7444208,0.735,0.801,1,"Med.B3","Ndufb3"
"Lrfn5.1",0.008613947,0.2588475,0.673,0.453,1,"Med.B3","Lrfn5"
"Pkdcc.1",0.00873112,0.6227121,0.347,0.19,1,"Med.B3","Pkdcc"
"Cdc42.2",0.008761475,-0.5951215,0.878,0.904,1,"Med.B3","Cdc42"
"Dctn3.2",0.008774368,-0.9105135,0.653,0.764,1,"Med.B3","Dctn3"
"Ndrg4.3",0.008792662,-0.7022019,1,0.99,1,"Med.B3","Ndrg4"
"Kmt2c.2",0.008797531,0.2726202,0.98,0.913,1,"Med.B3","Kmt2c"
"Park7.2",0.008800179,-0.9021479,0.816,0.801,1,"Med.B3","Park7"
"Ksr2.1",0.008809039,0.5580348,0.796,0.666,1,"Med.B3","Ksr2"
"Mt4.2",0.008832719,-1.137008,0.469,0.578,1,"Med.B3","Mt4"
"Xpc.1",0.00883362,0.2767367,0.633,0.434,1,"Med.B3","Xpc"
"Med28",0.008883742,0.3237469,0.408,0.234,1,"Med.B3","Med28"
"Adra1b.1",0.008887199,1.059064,0.224,0.106,1,"Med.B3","Adra1b"
"Slmap.2",0.008900208,0.2535069,0.959,0.946,1,"Med.B3","Slmap"
"Crybb1.1",0.008906265,0.3067883,0.918,0.763,1,"Med.B3","Crybb1"
"Ncapd2",0.008933307,0.5655752,0.776,0.685,1,"Med.B3","Ncapd2"
"Rassf2",0.008967185,-1.594166,0.204,0.374,1,"Med.B3","Rassf2"
"Mtss1l",0.009019544,-0.4820613,0.49,0.679,1,"Med.B3","Mtss1l"
"ENSMUSG00000048424.1",0.009057059,0.3685637,0.531,0.372,1,"Med.B3","ENSMUSG00000048424"
"Sgk1.5",0.009092896,0.270476,0.959,0.907,1,"Med.B3","Sgk1"
"Serp1.3",0.009106802,-0.580586,0.469,0.645,1,"Med.B3","Serp1"
"Smtnl2.2",0.009112432,0.3812071,0.735,0.551,1,"Med.B3","Smtnl2"
"ENSMUSG00000039652.3",0.00917958,0.3987082,0.939,0.81,1,"Med.B3","ENSMUSG00000039652"
"Tenm3.5",0.009222052,-0.6974414,0.918,0.889,1,"Med.B3","Tenm3"
"Aoah.2",0.009251213,0.417159,0.735,0.683,1,"Med.B3","Aoah"
"Srebf2",0.009252194,-0.2846279,0.265,0.462,1,"Med.B3","Srebf2"
"Snx25.2",0.009291519,0.3299849,0.918,0.76,1,"Med.B3","Snx25"
"Tmem165.1",0.0093076,-0.8539753,0.184,0.356,1,"Med.B3","Tmem165"
"Pqlc3.1",0.009359345,1.096637,0.143,0.054,1,"Med.B3","Pqlc3"
"Mfap3l.1",0.009370663,0.3921176,0.367,0.219,1,"Med.B3","Mfap3l"
"Lrrn1.1",0.009374962,0.3084742,0.816,0.545,1,"Med.B3","Lrrn1"
"Pkd2l2.1",0.009375019,0.4185949,0.449,0.29,1,"Med.B3","Pkd2l2"
"Adipor1.2",0.009387332,-0.9519323,0.429,0.587,1,"Med.B3","Adipor1"
"E2f3.1",0.009391829,0.8810939,0.367,0.201,1,"Med.B3","E2f3"
"Ehd3.2",0.009461025,-0.687038,0.755,0.788,1,"Med.B3","Ehd3"
"Runx2.4",0.009532883,-1.24632,0.531,0.649,1,"Med.B3","Runx2"
"Chmp4b.2",0.009541855,-0.9204297,0.388,0.561,1,"Med.B3","Chmp4b"
"Rpl19.2",0.009542034,-0.5938477,0.673,0.795,1,"Med.B3","Rpl19"
"Bace1.1",0.009565924,-2.285492,0.163,0.321,1,"Med.B3","Bace1"
"Prph.3",0.009581365,-0.8857052,0.367,0.523,1,"Med.B3","Prph"
"Stk4",0.009605719,0.4194014,0.531,0.392,1,"Med.B3","Stk4"
"Pdia5.3",0.00967501,0.3546306,0.592,0.403,1,"Med.B3","Pdia5"
"Pds5b.3",0.009695304,-0.5619539,0.837,0.904,1,"Med.B3","Pds5b"
"Efemp1.2",0.00973048,-1.970287,0.224,0.385,1,"Med.B3","Efemp1"
"Trpm1.1",0.009784341,0.6034311,0.531,0.416,1,"Med.B3","Trpm1"
"Rorc",0.009791086,0.4488311,0.184,0.076,1,"Med.B3","Rorc"
"Slc9a6.2",0.009871615,-0.7573381,0.694,0.769,1,"Med.B3","Slc9a6"
"Gfod1.1",0.009898404,0.4965583,0.755,0.591,1,"Med.B3","Gfod1"
"Top3b.1",0.009931918,0.5504516,0.612,0.435,1,"Med.B3","Top3b"
"Uchl5.3",0.009941721,-0.8850003,0.469,0.633,1,"Med.B3","Uchl5"
"Atp1b1.3",2.547995e-15,-1.966602,1,1,3.01912e-11,"Med.B4","Atp1b1"
"Ywhag.3",3.60714e-13,-1.587602,1,0.997,4.2741e-09,"Med.B4","Ywhag"
"Pcdh7.5",2.375575e-12,0.5534669,1,0.991,2.814819e-08,"Med.B4","Pcdh7"
"Hsp90aa1.3",2.720778e-12,-1.370841,1,1,3.22385e-08,"Med.B4","Hsp90aa1"
"Oaz1.3",2.731392e-12,-1.477783,0.723,0.965,3.236427e-08,"Med.B4","Oaz1"
"Sntg1.6",4.09051e-12,0.7340842,1,0.957,4.846845e-08,"Med.B4","Sntg1"
"Gpc6.3",1.164865e-11,1.147567,0.851,0.451,1.380249e-07,"Med.B4","Gpc6"
"Hspa8.3",2.12921e-11,-1.671533,1,0.987,2.522901e-07,"Med.B4","Hspa8"
"Sncb.4",3.490509e-11,-1.56152,0.872,0.965,4.135904e-07,"Med.B4","Sncb"
"Ctnna2.4",3.524177e-11,0.5797003,1,0.972,4.175797e-07,"Med.B4","Ctnna2"
"Chchd2.3",3.549672e-11,-1.546077,0.809,0.952,4.206006e-07,"Med.B4","Chchd2"
"Fam19a5.3",4.755064e-11,0.514348,1,0.995,5.634276e-07,"Med.B4","Fam19a5"
"Sgcz.5",9.065912e-11,0.6853979,1,0.953,1.07422e-06,"Med.B4","Sgcz"
"Thy1.3",1.00443e-10,-1.507277,1,0.999,1.190149e-06,"Med.B4","Thy1"
"Aldoc.3",1.044239e-10,-2.231437,0.617,0.846,1.237319e-06,"Med.B4","Aldoc"
"Rtn4.4",1.536891e-10,-1.123598,1,0.999,1.821062e-06,"Med.B4","Rtn4"
"Tuba1a.4",1.661755e-10,-1.723418,0.66,0.921,1.969013e-06,"Med.B4","Tuba1a"
"Got1.3",2.010552e-10,-1.920234,0.745,0.897,2.382303e-06,"Med.B4","Got1"
"Calm1.3",2.506205e-10,-1.411014,0.979,0.994,2.969602e-06,"Med.B4","Calm1"
"Cdh9.5",3.498804e-10,1.079242,0.787,0.366,4.145733e-06,"Med.B4","Cdh9"
"Sod1.3",3.585724e-10,-1.787008,0.766,0.932,4.248724e-06,"Med.B4","Sod1"
"Rtn1.3",6.463924e-10,-0.8840897,0.979,1,7.659103e-06,"Med.B4","Rtn1"
"Tomm6.3",6.722114e-10,-1.975844,0.277,0.702,7.965033e-06,"Med.B4","Tomm6"
"Opcml.2",7.927426e-10,0.6208557,1,0.995,9.393207e-06,"Med.B4","Opcml"
"Ndufa4.3",8.396044e-10,-1.462173,0.851,0.956,9.948473e-06,"Med.B4","Ndufa4"
"Nin.3",9.208863e-10,0.7170218,0.936,0.532,1.091158e-05,"Med.B4","Nin"
"Mdh1.3",1.042978e-09,-1.69591,0.936,0.982,1.235825e-05,"Med.B4","Mdh1"
"Atp6v0c.4",1.220406e-09,-1.444483,0.872,0.964,1.446058e-05,"Med.B4","Atp6v0c"
"Ppargc1a.6",1.419736e-09,0.6561809,1,0.921,1.682246e-05,"Med.B4","Ppargc1a"
